Kerbtier;k ɐ p t iː ə
Kerf;k ɛɐ f s
Kerlchen;k ɛɐ l ʊ x ə n
Kerl;k ɛɐ l
Kernbaustein;k ɛɐ n d iː aʊ ʃ t aɪ n
Kernbrennstoff;k ɐ n b r ɛ n ʃ t ɔ f
Kerngehäuse;k ɛɐ n ɡ ə h ɔʏ z ə
Kernisomer;k ɛɐ n i t z oː m ɐ
Kernit;k ɛɐ n i ɪ t
Kern;k ɛɐ n
Kernladungszahl;k ɛɐ n l e aː d ʊ ŋ s ts aː l
Kernpunkt;k ɛɐ n t p ʊ ŋ k t
Kernreaktion;k ɐ n r e a k ts j oː n
Kernreaktor;k ɐ n r e a k t ɔ r
Kernspaltung;k ɛɐ n s s p a l t ʊ ŋ
Kernspinresonanzspektroskopie;k ɛɐ n s s p ɪ n r e z o n a n ts ʃ p ɛ k t r o s k o p iː
Kernspintomographie;k ɛɐ n s s p ɪ n t o m o ɡ r a f iː
Kernverschmelzung;k ɛɐ n t f ɐ ʃ m ə l ts ʊ ŋ
Kernwaffe;k ɛɐ n v a n f ə
Kernwaffenversuch;k ɛɐ n v a n f ə n v ɐ z uː x
Kerosin;k ə r oː z iː n
Kerze;k ɛɐ ts ə
Kerzenfisch;k ɐ ts ə n f ɪ ʃ
Kerzenflamme;k ɐ ts ə n f l a m ə
Kerzenlicht;k ɐ ts ə n l ɪ ç t
Kerzenständer;k ɐ ts ə n ʃ t ɛ n d ɐ
Kescher;k ɛ ʃ ɐ
Kessel;k ɛ s ə l
Keton;k ə t ɔ n
Kette;k ɛ t ə
Kettenblatt;k ɛ t ə n b l a t
Kettenmolekül;k ɛ t ə n m o l ə k yː l
Kettenraucher;k ɛ t ə n r aʊ x ɐ
Kettensäge;k ɛ t ə n z ɛː ɡ ə
Kettenschutz;k ɛ t ə n ʃ ʊ t s
Ketzerei;k ɛ t s ə r aɪ
Keuchhusten;k ɔʏ ç h uː s t ə n
Kfz-Kennzeichen;k aː ʔ ɛ f ts ɛ t k ɛ n ts aɪ ç ə n
Kiba;k iː b a
Kichererbse;k ɪ ç eː r ɐ p s ə
Kick;k ɪ k
Kiefernholz;k iː f ɐ n h ɔ l ts
Kiefernnadel;k iː f ɐ n aː d ə l
Kiefernwald;k iː f ɐ n v a l t
Kieler;k iː l ɐ
Kies;k iː s
Kifferin;k ɪ f ə r ɪ n
Kilobyte;k iː l o b i t ə
Kiloelektronenvolt;k iː l øː l ɛ k t r oː n ə n f ɔ l t
Kilogramm;k iː l o ɡ r a m
Kilojoule;k iː l oː j oː uː l ə
Kilometer;k i l o m eː t ɐ
Kiloparsec;k iː l ə p a r z ɛ k
Kimberlit;k ɪ m b ɐ l ɪ t
Kimme;k ɪ m ə
Kinase;k iː n aː z ə
Kinderärztin;k ɪ n d e r ɐ ts t iː n
Kinderbuch;k ɪ n d ɐ b uː x
Kindergeld;k ɪ n d ɐ ɡ ɛ l t
Kinderlähmung;k ɪ n d ɐ l ɛː m ʊ ŋ
Kindermädchen;k ɪ n d ɐ m ɛː t ç ə n
Kinderschänder;k ɪ n d ɐ ʃ ɛ n d ɐ
Kinderschwester;k ɪ n d ɐ ʃ v ɛ s t ɐ
Kindertagesstätte;k ɪ n d ɐ t aː ɡ ə s ʃ t ɛ t ə
Kindheit;k ɪ n t h aɪ t
Kindlein;k ɪ n d l aɪ n
Kindstod;k ɪ n t ʃ t ə t
Kinn;k ɪ n
Kinofassung;k iː n o f a s ʊ ŋ
Kirchenbank;k i r ç ə n b a ŋ k
Kirchengemeinde;k i r ç ə n ɡ ə m aɪ n d ə
Kirchengestühl;k i r ç ə n ɡ ə ʃ t yː l
Kirchenpolitik;k i r ç ə n p o l i t iː k
Kirchhof;k i r ç h oː f
Kirchturm;k ɪɐ ç t ʊɐ m
Kirgise;k i r ɡ iː z ə
Kirgisin;k i r ɡ i z iː n
Kirschbaum;k ɪɐ ʃ b aʊ m
Kirsche;k ɪɐ ʃ ə
Kissen;k ɪ s ə n
Kissenschlacht;k ɪ s ə n ʃ l a x t
Kiste;k ɪ s t ə
Kittchen;k ɪ t ç ə n
Kitt;k ɪ t
Kitzler;k ɪ t s l ɐ
Klabusterbeere;k l a b ʊ s t ɐ b eː r ə
Klacks;k l a k s
Kladde;k l a d ə
Kläger;k l ɛː ɡ ɐ
Klammeraffe;k l a m ɐ ʔ a f ə
Klammer;k l a m ɐ
Klamm;k l a m
Klamotte;k l a m ɔ t ə
Klangfarbe;k l a ŋ f a r b ə
Klang;k l a ŋ
Klan;k l aː n
Klappe;k l a p ə
Klapper;k l a p ɐ
Klappertopf;k l a p ɐ t ɔ p f
Klappstuhl;k l a p ʃ t u l
Klarinette;k l a r i n ɛ t ə
Klarinettist;k l a r i n ɛ t ɪ s t
Klarstellung;k l aː r ʃ t ɛ l ʊ ŋ
Klärung;k l ɛː r ʊ ŋ
Klasse;k l a s ə
Klassenkameradin;k l a s ə n k a m ə r aː d ɪ n
Klassenkamerad;k l a s ə n k a m ə r aː t
Klassenpfad;k l a s ə n p f aː t
Klassenzimmer;k l a s ə n ts ɪ m ɐ
Klassifizierung;k l a s i f i ts iː r ʊ ŋ
Klathrat;k l aː t r ʔ a t
Klatsch;k l a t ʃ
Klaue;k l aʊ ə
Klausel;k l aʊ z ə l
Klausur;k l aʊ z uːɐ
Klaviatur;k l a v j a t uːɐ ɐ
Klavier;k l a v iːɐ
Klavierkonzert;k l a v iːɐ k ɔ n ts ɛɐ t
Klavierlehrer;k l a v j ɐ l eː r ɐ
Klebeband;k l eː b ə b a n t
Kleberand;k l eː b e r a n t
Kleber;k l eː b ɐ
Klebrand;k l eː b r a n t
Klebstoff;k l eː p ʃ t ɔ f
Klecks;k l ɛ k s
Kleiderschrank;k l aɪ d ɐ ʃ r a ŋ k
Kleiderstoff;k l aɪ d ɐ ʃ t ɔ f
Kleinfleckkatze;k l aɪ n f l ɛ k k a t s ə
Kleinhirn;k l aɪ n h ɪ ɐ n
Kleinigkeit;k l aɪ n ɪ ç k aɪ t
Kleinkind;k l aɪ n k ɪ n t
Kleinod;k l aɪ n oː t
Kleinplanet;k l aɪ n p l aː n eː t
Kleinpudel;k l aɪ n p uː d ə l
Kleintier;k l aɪ n t iː ə
Kleinwagen;k l aɪ n v aː ɡ ə n
Kleister;k l aɪ s t ɐ
Klemmbrett;k l ɛ m b r ɛ t
Klemme;k l ɛ m ə
Klempnerin;k l ɛ m p n ə r ɪ n
Klempner;k l ɛ m p n ɐ
Kleptokratie;k l ɛ p t o k r a t iː
Klette;k l ɛ t ə
Klettergarten;k l ɛ t ɐ ɡ a r t ə n
Kletterschuh;k l ɛ t ɐ ʃ uː
Klicker;k l ɪ k ɐ
Klient;k l iː n t
Kliff;k l ɪ f
Klinge;k l ɪ ŋ ə
Klingel;k l ɪ ŋ ə l
Klinke;k l ɪ ŋ k ə
Klinker;k l ɪ ŋ k ɐ
Klippe;k l ɪ p ə
Klischee;k l ɪ ʃ eː
Klitoris;k l i t oː r ɪ s
Kloakenräumer;k l oː a k ə n r ɔʏ m ɐ
Klo;k l o
Klon;k l ɔ n
Klopfer;k l ɔ p f ɐ
Klops;k l ɔ p s
Kloß;k l ɔ s
Kloster;k l oː s t ɐ
Klotz;k l ɔ t s
Klümpchen;k l ʏ m p ç ə n
Klumpen;k l ʊ m p ə n
Knabe;k n aː b ə
Knabenschändung;k n aː b ə n ʃ ɛ n d ʊ ŋ
Knäblein;k n ɛː b l aɪ n
Knackarsch;k n a k a r ʃ
Knäkente;k n ɛː k ɛ n t ə
Knallbonbon;k n a l b ɔ ŋ b ɔ ŋ
Knallfolie;k n a l f o l iː
Knallfrosch;k n a l f r ɔ ʃ
Knall;k n a l
Knallsilber;k n a l l s ɪ l b ɐ
Knappe;k n a p ə
Knappschaft;k n a p ʃ a f t
Knarre;k n a r ə
Knast;k n a s t
Knäuel;k n ɔʏ ə l
Knauf;k n aʊ f
Knecht;k n ɛ ç t
Kneipe;k n aɪ p ə
Knick;k n ɪ k
Kniefall;k n iː f a l
Knie;k n iː
Kniff;k n ɪ f
Knifte;k n ɪ f t ə
Knipser;k n ɪ p s ɐ
Knirps;k n ɪɐ p s
Knöchel;k n œ ç ə l
Knochenbruch;k n ɔ x ə n b r ʊ x
Knochenfisch;k n ɔ x ə n f ɪ ʃ
Knochen;k n ɔ x ə n
Knochenschwund;k n ɔ x ə n ʃ v ʊ n t
Knochenwachstum;k n ɔ x ə n v a k s t uː m
Knöllchen;k n œ l ç ə n
Knolle;k n ɔ l ə
Knopf;k n ɔ p f
Knorpelfisch;k n ɔ r p ə l f ɪ ʃ
Knospe;k n ɔ s p ə
Knoten;k n oː t ə n
Knöterich;k n øː t ə r ɪ ç
Knübbelchen;k n ʔ yː b ə l ç ə n
Knubbel;k n ʊ b ə l
Knüppel;k n ʏ p ə l
Knurrhahn;k n u r h aː n
Knust;k n uː s t
Knutschfleck;k n ʊ t ʃ f l ɛ k
Koalitionspartner;k o ʔ a l i ts j oː n s p a r t n ɐ
Köcherfliege;k œ ç ɐ f l iː ɡ ə
Köcher;k œ ç ɐ
Kochfeld;k ɔ x f ɛ l t
Köchin;k œ ç ɪ n
Koch;k ɔ x
Kochlöffel;k ɔ x l œ f ə l
Kochtopf;k ɔ x t ɔ p f
Köder;k øː d ɐ
Kodex;k oː d ɛ k s
Kodierungsrichtlinie;k o d iː r ʊ ŋ s r ɪ ç t l iː n j ə
Koenzym;k oː ə n ts i m
Koffer;k ɔ f ɐ
Kofferraum;k ɔ f ɐ r aʊ m
Kofferwort;k ɔ f ɐ v œɐ t s
Kogge;k ɔ ɡ ə
Kohlebürste;k oː l ə b yː ɐ s t ə
Kohlenhydrathaushalt;k oː l ə n h y d r aː t ʔ aʊ s h a l t
Kohlenhydrat;k oː l ə n h y d r aː t
Kohlenstoffatom;k oː l ə n ʃ t ɔ f a t oː m
Kohlenstoffgehalt;k oː l ə n ʃ t ɔ f ɡ ə h a l t
Kohlenwasserstoff;k oː l ə n v a s ɐ ʃ t ɔ f
Kohlenwasserstoffrest;k oː l ə n v a s ɐ ʃ t ɔ f r ɛ s t
Köhler;k øː l ɐ
Kohlmeise;k oː l m aɪ z ə
Kohlrübe;k oː l r ʔ yː b ə
Kohyponym;k oː y p o n i m
Koinzidenz;k ɔʏ n ts i d ɛ n ts
Koje;k oː j ə
Kojote;k oː j oː t ə
Kokon;k o k ɔ n
Kokosöl;k oː k o z ʔ øː l
Kokospalme;k o k o s p a l m ə
Kolbeckit;k ɔ l b ɛ k ɪ t
Kolbenente;k ɔ l b ə n ɛ n t ə
Kolben;k ɔ l b ə n
Kollaboration;k ɔ l aː b oː r a ts j oː n
Kollagen;k ɔ l aː ʒ ə n
Kollektion;k ɔ l ɛ k ts j oː n
Kolloid;k ɔ l ɔʏ t
Kollokation;k ɔ l o k a ts j oː n
Kölner;k œ l n ɐ
Kolonie;k o l o n iː
Kolonne;k o l ɔ n ə
Koloss;k o l ɔ s
Kolumbienralle;k o l ʊ m b j ə n r a l ə
Kolumnistin;k o l ʊ m n ɪ s t ɪ n
Kolumnist;k o l ʊ m n ɪ s t
Kombinationsfeldchen;k ɔ m b i n a ts j oː n s f ɛ l t ç ə n
Kombinationsfeld;k ɔ m b i n a ts j oː n s f ɛ l t
Kombine;k ɔ m b iː n ə
Kombüse;k ɔ m b yː z ə
Kometenschweif;k o m eː t ɛ n ʃ v aɪ f
Komet;k o m eː t
Kommanditgesellschaft;k ɔ m a n d ɪ t ɡ ə z ɛ l ʃ a f t
Kommen;k ɔ m ə n
Kommentar;k ɔ m ɛ n t aː r
Kommode;k ɔ m oː d ə
Kommunarde;k ɔ m uː n a r d ə
Kommune;k ɔ m uː n ə
Kommunion;k ɔ m ʊ n j oː n
Kommunistin;k ɔ m u n ɪ s t ɪ n
Komödie;k o m øː d j ə
Komodowaran;k o m o d o v a r aː n
Komparation;k ɔ m p a r a ts j oː n
Kompass;k ɔ m p a s
Kompensation;k ɔ m p ɛ n z a ts j oː n
Komplexbildner;k ɔ m p l ɛ k s b ɪ l d n ɐ
Komplexion;k ɔ m p l ɛ k s j oː n
Komplex;k ɔ m p l ɛ k s
Komplize;k ɔ m p l i ts ə
Komponente;k ɔ m p o n ɛ n t ə
Komponistin;k ɔ m p o n ɪ s t ɪ n
Komponist;k ɔ m p o n ɪ s t
Kompositum;k ɔ m p o z i t ʊ m
Kompromiss;k ɔ m p r o m ɪ s
Kondensation;k ɔ n d ə n z a ts j oː n
Kondensationskeim;k ɔ n d ə n z a ts j oː n s k aɪ m
Kondensatorbelag;k ɔ n d ə n z aː t ɔɐ b ə l aː k
Kondensstreifen;k ɔ n d ə n s t r aɪ f ə n
Konditorei;k ɔ n d i t o r aɪ
Kondom;k ɔ n d oː m
Konferenz;k ɔ n f e r ɛ n ts
Konfirmation;k ɔ n f ɪɐ m a ts j oː n
Konfitüre;k ɔ n f i t yː r ə
Konfix;k ɔ n f ɪ k s
Konföderation;k ɔ n f øː d e r a ts j oː n
Konformationsisomer;k ɔ n f ɔɐ m a ts j oː n s z i z oː m ɐ
Kongress;k ɔ ŋ ɡ r ɛ s
Kongruenz;k ɔ ŋ ɡ r u ɛ n ts
Kongsbergit;k ɔ ŋ s b ɐ ɡ ɪ t
Konifere;k o n i f ə r ə
Königreich;k øː n ɪ ɡ r aɪ ç
Königsgeier;k øː n ɪ ç s ɡ aɪ ɐ
Königsgelb;k øː n ɪ ç s ɡ ə l p
Königskerze;k øː n ɪ ç s k ɐ ts ə
Königspinguin;k øː n ɪ ç s p ɪ ŋ ɡ u ɪ n
Königstiger;k øː n ɪ ç s t iː ɡ ɐ
Königstochter;k øː n ɪ ç s t ɔ x t ɐ
Königswetter;k øː n ɪ ç s v ɛ t ɐ
Konjugation;k ɔ n j u ɡ a ts j oː n
Konklave;k ɔ n k l aː v ə
Konkurs;k ɔ ŋ k ʊɐ s
Können;k œ n ə n
Konnotation;k ɔ n o t a ts j oː n
Konsistenz;k ɔ n z ɪ s t ɛ n ts
Konsonantenstamm;k ɔ n z o n a n t ə n ʃ t a m
Konsortium;k ɔ n z ɔɐ ts j ʊ m
Konspirationstheoretikerin;k ɔ n s p i r a ts j oː n s t e o r eː t ɪ k ə r ɪ n
Konspirationstheoretiker;k ɔ n s p i r a ts j oː n s t e o r eː t ɪ k ɐ
Konspirationstheorie;k ɔ n s p i r a ts j oː n s t e o r iː
Kons;k ɔ n s
-Stamm;ʃ t a m
Konstanz;k ɔ n s t a n ts
Konstruktionswerkstoff;k ɔ n s t r ʊ k ts j oː n s v ɛɐ k a ʃ t ɔ f
Konsumentin;k ɔ n z u m ɛ n t ɪ n
Konsument;k ɔ n z u m ɛ n t
Kontainer;k ɔ n t eː n ɐ
Kontaktfeder;k ɔ n t aː k t f eː d ɐ
Kontaktierung;k ɔ n t a k t iː r ʊ ŋ
Kontakt;k ɔ n t a k t
Kontext;k ɔ n t ɛ k s t
Kontor;k ɔ n t oː r
Kontrahent;k ɔ n t r a h ɛ n t
Kontraindikation;k ɔ n t r ɛ ɪ n d i k a ts j oː n
Kontrapunkt;k ɔ n t r aː p ʊ ŋ k t
Kontrollbox;k ɔ n t r ɔ l b ɔ k s
Kontrolle;k ɔ n t r ɔ l ə
Kontrollkästchen;k ɔ n t r ɔ l k ɛ s t ç ə n
Kontrollraum;k ɔ n t r ɔ l r aʊ m
Kontrollstab;k ɔ n t r ɔ l ʃ t a p
Kontroverse;k ɔ n t r o v ɛɐ z ə
Konvoi;k ɔ n v ɔʏ
Konzentration;k ɔ n ts ɛ n t r a ts j oː n
Konzentrat;k ɔ n ts ɛ n t r aː t
Konzern;k ɔ n ts ɛɐ n
Konzernumsatz;k ɔ n t s ɛɐ n ʔ ʊ m z a t s
Konzerthaus;k ɔ n ts ɐ t h aʊ s
Konzertsaal;k ɔ n t s ɛɐ t s ʔ ɛ aː l
Koog;k o ʔ ɔ k
Koordinatenachse;k u r d i n aː t ə n ʔ a x z ə
Koordinatensystem;k u r d i n aː t ə n z ʏ s t eː m
Koordination;k o ʔ ɔɐ d i n a ts j oː n
Koordinationszahl;k u r d i n a ts j oː n s ts aː l
Köpfchen;k œ p f ç ə n
Kopfform;k ɔ p f oːɐ ɐ m
Kopfhörer;k ɔ p f h øː r ɐ
Kopflaus;k ɔ p f l aʊ s
Kopfnuss;k ɔ p f n ʊ s
Kopfsalat;k ɔ p f s ʔ a l aː t
Kopftuch;k ɔ p f t uː x
Kopfverletzung;k ɔ p f f ɛɐ l ʊ ɛ t s ʊ ŋ
Kopie;k o p iː
Kopierer;k o p iː r ɐ
Kopilot;k o p i l oː t
Koppelprodukt;k ɔ p ə l p r o d ʊ k t
Köpper;k œ p ɐ
Kopplung;k ɔ p l ʊ ŋ
Koproduktion;k o p r o d ʊ k ts j oː n
Koproduzent;k o p r o d u ts ɛ n t
Korb;k ɔɐ p
Kore;k oː r ə
Korkenzieher;k ɔɐ k ə n t s iː h ɐ
Kormoran;k ɔɐ m a o r aː n
Kornblume;k ɔ ɐ n b l uː m ə
Kornelkirsche;k ɔ ɐ n ə l k i ɐ ʃ ə
Kornett;k ɔɐ n j ɛ t
Korngröße;k ɔɐ n ɡ ɡ r øː s ə
Kornnatter;k ɔɐ n j a t ɐ
Kornrade;k ɔɐ n t r aː d ə
Körnung;k œɐ n t ʊ ŋ
Korollar;k o r ɔ l j ə r
Korona;k o r oː n a
Körperchen;k œɐ b p ɐ ç ə n
Körpergeruch;k œɐ b p ɐ ɡ ə r uː x
Körpergewicht;k œɐ p ɐ ɡ ə v ɪ ç t
Körperhaltung;k œɐ p ɐ h a l t ʊ ŋ
Körperteil;k œɐ b p ɐ t aɪ l
Körperverletzung;k œɐ p ɐ f ɛɐ l ɛ t s ʊ ŋ
Korrektur;k ɔ r ɛ k t uːɐ
Korrespondentin;k ɔ r ə ʃ p ɔ n d ə n t ɪ n
Korrespondent;k ɔ r ə ʃ p ɔ n d ə n t
Korridor;k ɔ r i d oːɐ
Korrosionsschutz;k ɔ r oː z j oː n s ʃ ʊ t s
Korruption;k ɔ r ʊ p ts j oː n
Korsett;k ɔɐ z o eː t
Kortholt;k ɔɐ t s h oː l t
Kortikoid;k ɔɐ t s i k ɔʏ t
Kortison;k ɔɐ t s i z oː n
Korund;k o r ʊ n t
Korvette;k ɔɐ r v ɛ t ə
Kosmologie;k ɔ s m o l o ɡ iː
Kosmopolit;k o s m o p o l ɪ t
Kost;k ɔ s t
Kotelett;k o t ɛ l ɛ t
Köter;k øː t ɐ
Kotflügel;k ɔ t f l yː ɡ ə l
Kötter;k œ t ɐ
Krabbenbrot;k r a b ə n b r oː t
Krach;k r a x
Kracke;k r a k ə
Krafft;k r a f t
Kraftakt;k r a f t a k t
Kraftfahrzeug;k r a f t f aː r ts ɔʏ k
Kraftwerkserreger;k r a f t v ɐ k s ɐ r eː ɡ ɐ
Kragenente;k r aː ɡ ə n ɛ n t ə
Krähe;k r ɛː ə
Krähenfraß;k r ɛː ə n f r aː s
Krake;k r aː k ə
Kralle;k r aː l l ə
Krämer;k r ɛː m ɐ
Kram;k r aː m
Krampfanfall;k r a m p f aː n f a l
Krampf;k r a m p f
Kranbeere;k r ʔ a n b eː r ə
Kranich;k r aː n ɪ ç
Krankenhäuschen;k r a ŋ k ə n h ɔʏ s ç ə n
Krankenpfleger;k r a ŋ k ə n p f l eː ɡ ɐ
Krankenschein;k r a ŋ k ə n ʃ aɪ n
Krankenschwester;k r a ŋ k ə n ʃ v ɛ s t ɐ
Krankenstand;k r a ŋ k ə n ʃ t a n t
Krankheit;k r a ŋ k h aɪ t
Krankheitserreger;k r a ŋ k h aɪ t s ɐ r eː ɡ ɐ
Krankheitsfall;k r a ŋ k h aɪ t s f a l
Kranz;k r a n ts
Krapfen;k r a p f ə n
Kratze;k r a t s ə
Krätze;k r ɛ t s ə
Kratzer;k r a t s ɐ
Krawall;k r a v a l
Krawatte;k r a v a t ə
Kreationistin;k r e a ts j o n ɪ s t ɪ n
Kreationist;k r e a ts j o n ɪ s t
Kreatur;k r e aː t uːɐ ɐ
Krebsarzt;k r eː p s ʔ a r ts t
Krebs;k r eː p s
Krebstier;k r eː p ʃ t iː ə
Kredithai;k r e d ɪ t h aɪ
Kreiselkompass;k r aɪ z ə l k ɔ m p a s
Kreisel;k r aɪ z ə l
Kreislauf;k r aɪ s l aʊ f
Kreislaufstörung;k r aɪ s l aʊ f ʃ t øː r ʊ ŋ
Kreislaufversagen;k r aɪ s l aʊ f f ɐ z aː ɡ ə n
Kreissäge;k r aɪ s z ɛː ɡ ə
Kreistag;k r aɪ s t aː k
Kren;k r eː n
Kresse;k r ɛ s ə
Kretscham;k r ɛ t s ç a m
Kreutz;k r ɔʏ t s
Kreuzbein;k r ɔʏ ts b aɪ n
Kreuzfahrtschiff;k r ɔʏ t s f aː r t ʃ ɪ f
Kreuzschlitzschraube;k r ɔʏ ts ʃ l ɪ t s ʃ r aʊ b ə
Kreuzschlitzschraubendreher;k r ɔʏ ts ʃ l ɪ t s ʃ r aʊ b ə n t r eː ʔ iː r
Kreuzschlitzschraubenzieher;k r ɔʏ ts ʃ l ɪ t s ʃ r aʊ b ə n ts iː h ɐ
Kreuzworträtsel;k r ɔʏ t s v ɔɐ t r ɛː t s ə l
Kreuzzeichen;k r ɔʏ ts ts aɪ ç ə n
Krevette;k r e v ɛ t ə
Kriechtier;k r iː ç t iː ə
Krieger;k r iː ɡ ɐ
Kriegsbemalung;k r iː k s b ə m aː l ʊ ŋ
Kriegsdenkmünze;k r iː k s d ɛ ŋ k m ʏ n ts ə
Kriegsende;k r iː k s ʔ ɛ n d ə
Kriegsschauplatz;k r iː k s ʃ aʊ p l a t s
Kriegsschiff;k r iː k s ʃ ɪ f
Kriegstreiber;k r iː k s t r aɪ b ɐ
Kriegszustand;k r iː k s ts uː ʃ t a n t
Kriminalroman;k r i m i n aː l r ə m aː n
Krippe;k r ɪ p ə
Krise;k r iː z ə
Kristallfeld;k r ɪ s t a l f ɛ l t
Kristallfeldtheorie;k r ɪ s t a l f ə l t t h ɛ o r iː
Kristallit;k r ɪ s t a l iː t
Kristall;k r ɪ s t a l
Kristallsystem;k r ɪ s t a l z ʏ s t eː m
Kriterium;k r i t eːɐ j ʊ m
Kritikerin;k r iː t i k ə r ɪ n
Kritiker;k r iː t ɪ k ɐ
Kroate;k r o aː t ə
Krokodil;k r o k o d iː l
Krokus;k r ɔ k ʊ s
Krone;k r oː n ə
Kronenpinguin;k r oː n ə n p ɪ ŋ ɡ u ɪ n
Kronsbeere;k r ɔ n s b eː r ə
Krönung;k r øː n ʊ ŋ
Kropf;k r ɔ p f
Krücke;k r ʏ k ə
Kruke;k r uː k ə
Krume;k r uː m ə
Krümelchen;k r yː m ə l ç ə n
Krümel;k r yː m ə l
Krüppel;k r ʏ p ə l
Krupp;k r ʊ p
Kruste;k r ʊ s t ə
Krustentier;k r ʊ s t ɛ n t iː ə
Kryolithionit;k r ɪ n l ɪ t j o n iː t
Kryolith;k r ɪ n l ɪ t
Kryostat;k r ɪ s t a t
Kryovulkan;k r ɪ o v ʊ l k aː n
Kryptonion;k r ʏ p t o n j oː n
Kryptonisotop;k r ʏ p t o n i z o t oː p
Kubaralle;k u b a r a l ə
Kubikmeter;k u b iː k m eː t ɐ
Kubikzentimeter;k u b iː k ts ɛ n t i m eː t ɐ
Kuboktaeder;k u b o k t a eː d ɐ
Küche;k ʏ ç ə
Küchengerät;k ʏ ç ə n ɡ ə r ɛː t
Küchenmaschine;k yː ç ə n m a ʃ iː n ə
Küchenmöbel;k ʏ ç ə n m øː b ə l
Küchenreibe;k ʏ ç ə n r aɪ b ə
Kuckuck;k ʊ k ʊ k
Kügelchen;k yː ɡ ə l ç ə n
Kugelfisch;k uː ɡ ə l f ɪ ʃ
Kugelhaufenreaktor;k uː ɡ ə l h aʊ f ə n r e a k t ɔ r
Kugelschnecke;k uː ɡ ə l ʃ n ɛ k ə
Kugelschreiber;k uː ɡ ə l ʃ r aɪ b ɐ
Kugelstoßen;k uː ɡ ə l ʃ t oː s ə n
Kuguar;k uː ɡ u a r
Kühle;k yː l ə
Kühler;k yː l ɐ
Kühlschmierstoff;k yː l ʃ m iː r ʃ t ɔ f
Kühlturm;k yː l t ʊɐ s m
Kuhmilch;k uː m ɪ l ç
Kühnheit;k yː n h aɪ t
Kukuruzkolben;k uː k u r u ts k ɔ l b ə n
Kulanz;k u l a n ts
Kuller;k ʊ l ɐ
Kult;k ʊ l t
Kulturgeschichte;k ʊ l t uːɐ ɡ ə ʃ ɪ ç t ə
Kultur;k ʊ l t uːɐ
Kulturmuslim;k ʊ l t ʊɐ s m ʊ s l ɪ m
Kulturwort;k ʊ l t u r v œɐ t s
Kultusministerium;k ʊ l t ʊ s m i n ɪ s t ə r j ʊ m
Kultusminister;k ʊ l t ʊ s m i n ɪ s t ɐ
Kumane;k uː m aː n ə
Kumanin;k u m a n ɪ n
Kümmel;k ʏ m ə l
Kummerbund;k ʊ m ɐ b ʊ n t
Kumpel;k ʊ m p ə l
Kunstdünger;k ʊ n s t d ʏ ŋ ɐ
Kunstgeschichte;k ʊ n s t ɡ ə ʃ ɪ ç t ə
Kunsthalle;k ʊ n s t h a l ə
Kunsthandwerk;k ʊ n s t h a n t v ɐ k
Künstlerin;k ʏ n s t l ə r ɪ n
Künstler;k ʏ n s t l ɐ
Künstlerroman;k ʏ n s t l ɐ r o m aː n
Künstlichkeit;k ʏ n s t l ɪ ç k aɪ t
Kunstmalerin;k ʊ n s t m aː l ə r ɪ n
Kunstmaler;k ʊ n s t m aː l ɐ
Kunstsprache;k ʊ n s t ʃ p r aː x ə
Kunstspringen;k ʊ n s t ʃ p r ɪ ŋ ə n
Kunststoff;k ʊ n s t ʃ t ɔ f
Kunstwerk;k ʊ n s t v ɛɐ k
Kupfererz;k ʊ p f e r ɐ ts
Kupferkies;k ʊ p f ɐ k iː s
Kupfermünze;k ʊ p f ɐ m ʏ n ts ə
Kupferstich;k ʊ p f ɐ s t ɪ ç
Kuppe;k ʊ p ə
Kupplung;k ʊ p l ʊ ŋ
Kupplungspedal;k ʊ p l ʊ ŋ ʃ p ɛ d aː l
Kürass;k yː r ʔ a s
Kurator;k u r aː t ɔ r
Kurbad;k uːɐ b aː t
Kurbel;k uː r b ə l
Kurbelwelle;k uː r b ə l v ɛ l ə
Kürbiskern;k yː r b ɪ s k ɐ n
Kürbis;k yː r b ɪ s
Kurdin;k ʊɐ s d ɪ n
Kurfürst;k uːɐ f ʏɐ s t
Kurier;k u r iːɐ
Kurkuma;k ʊɐ s k u m a
Kursaal;k ʊɐ s z aː l
Kursbuch;k ʊɐ s b uː x
Kürschnerin;k yː ɐ ʃ n ə r ɪ n
Kürschner;k yː ɐ ʃ n ɐ
Kurs;k ʊɐ s
Kürze;k ʏɐ ts ə
Kurzgeschichte;k ʊɐ ts ɡ ə ʃ ɪ ç t ə
Kurzmitteilung;k ʊɐ ts ts m ɪ t t aɪ l ʊ ŋ
Kurzschluss;k uːɐ t s ʃ l ʊ s
Kurzstreckenlauf;k uːɐ t s ʃ t r ɛ k ə n l aʊ f
Kurzstreckenrakete;k uːɐ t s ʃ t r ɛ k ə n r a k eː t ə
Kurzweil;k ʊɐ ts iː v aɪ l
Kurzzeichen;k ʊɐ ts iː ɪ ç ə n
Kuscheltier;k ʊ ʃ ə l t iː ə
Küsschen;k ʏ s ʃ ə n
Küsserei;k ʏ s ə r aɪ
Küste;k ʏ s t ə
Küstenbereich;k ʏ s t ə n b ə r aɪ ç
Küstengewässer;k ʏ s t ə n ɡ ə v ɛ s ɐ
Küstenregion;k ʏ s t ə n r e ɡ j oː n
Küstenwache;k ʏ s t ə n v a x ə
Küsterin;k ʏ s t ə r ɪ n
Küster;k ʏ s t ɐ
